food-id	pubchem-id	content	reference
PlantDer ID: 73	311	Detected but not quantified	DUKE
PlantDer ID: 73	322	0.000 - 3.650 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	338	125.870 - 125.870 mg/100 g	Phenol Explorer
PlantDer ID: 73	370	3.700 - 3.700 mg/100 g	Phenol Explorer
PlantDer ID: 73	454	Detected but not quantified	DUKE
PlantDer ID: 73	525	Detected but not quantified	DUKE
PlantDer ID: 73	595	220.000 - 232.750 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	617	900.000 - 943.650 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	750	1100.000 - 1160.700 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	757	Detected but not quantified	DUKE
PlantDer ID: 73	773	330.000 - 347.050 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	791	680.000 - 728.700 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	807	0.000 - 0.000 mg/100 g	DUKE;DTU
PlantDer ID: 73	813	395.000 - 2154.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	857	990.000 - 996.000 mg/100 g	DTU;USDA
PlantDer ID: 73	888	11.000 - 385.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	923	27.000 - 101.500 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	934	0.000 - 0.100 mg/100 g	DUKE;DTU
PlantDer ID: 73	935	0.000 - 0.100 mg/100 g	DUKE;DTU
PlantDer ID: 73	938	0.20000 - 10.20000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	962	8800.000 - 93800.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	985	0.000 - 500.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	988	0.000 - 0.232 mg/100 g	DTU;USDA
PlantDer ID: 73	994	647.000 - 678.400 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	1054	0.000 - 0.470 mg/100 g	DTU;USDA
PlantDer ID: 73	1064	Detected but not quantified	DUKE
PlantDer ID: 73	1115	0.000 - 4500.000 mg/100 g	DUKE;DTU
PlantDer ID: 73	1130	0.01000 - 0.40800 mg/100 g	DUKE;USDA
PlantDer ID: 73	1153	400.000 - 429.900 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	1182	910.000 - 959.350 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	1183	Detected but not quantified	DUKE
PlantDer ID: 73	2355	0.25000 - 0.25000 mg/100 g	DUKE
PlantDer ID: 73	2537	9.500 - 9.500 mg/100 g	DUKE
PlantDer ID: 73	2758	15.050 - 15.050 	DUKE
PlantDer ID: 73	3314	Detected but not quantified	DUKE
PlantDer ID: 73	3469	Detected but not quantified	KNApSAcK
PlantDer ID: 73	4114	0.05000 - 0.05000 mg/100 g	DUKE
PlantDer ID: 73	4276	Detected but not quantified	DUKE
PlantDer ID: 73	5570	Detected but not quantified	DUKE
PlantDer ID: 73	5793	0.000 - 1100.000 mg/100 g	DTU
PlantDer ID: 73	5950	780.000 - 827.250 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	5951	900.000 - 943.650 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	5960	1800.000 - 1922.200 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	5962	758.000 - 760.000 mg/100 g	DTU;USDA
PlantDer ID: 73	5988	0.000 - 2100.000 mg/100 g	DUKE;DTU
PlantDer ID: 73	5991	1000.000 - 4500.000 mg/100 g	DUKE
PlantDer ID: 73	6037	0.000 - 27.000 mg/100 g	DTU;USDA
PlantDer ID: 73	6042	0.45000 - 0.60000 mg/100 g	DUKE
PlantDer ID: 73	6057	400.000 - 429.900 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6106	990.000 - 996.000 mg/100 g	DTU;USDA
PlantDer ID: 73	6137	300.000 - 315.600 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6140	647.000 - 678.400 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6199	0.05000 - 0.05000 mg/100 g	DUKE
PlantDer ID: 73	6202	0.03000 - 0.40800 mg/100 g	DTU
PlantDer ID: 73	6274	330.000 - 347.050 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6287	910.000 - 959.350 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6288	602.000 - 631.200 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6305	250.000 - 265.250 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6306	680.000 - 728.700 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6322	680.000 - 713.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6331	1.850 - 1.850 mg/100 g	DUKE
PlantDer ID: 73	6508	Detected but not quantified	DUKE
PlantDer ID: 73	6549	6.000 - 102.550 mg/100 g	DUKE
PlantDer ID: 73	6616	27.500 - 27.500 mg/100 g	DUKE
PlantDer ID: 73	6651	Detected but not quantified	DUKE
PlantDer ID: 73	6654	48.000 - 451.000 	DUKE
PlantDer ID: 73	7439	Detected but not quantified	DUKE
PlantDer ID: 73	7460	13.500 - 332.200 	DUKE
PlantDer ID: 73	7461	13.500 - 17.150 	DUKE
PlantDer ID: 73	7462	0.10000 - 13.50000 mg/100 g	DUKE;KNApSAcK
PlantDer ID: 73	7463	Detected but not quantified	DUKE
PlantDer ID: 73	7478	Detected but not quantified	DUKE
PlantDer ID: 73	7794	Detected but not quantified	DUKE
PlantDer ID: 73	8417	Detected but not quantified	DUKE
PlantDer ID: 73	8742	Detected but not quantified	DUKE
PlantDer ID: 73	8815	39.000 - 3203.500 	DUKE;KNApSAcK
PlantDer ID: 73	8842	Detected but not quantified	DUKE
PlantDer ID: 73	10212	0.15000 - 0.15000 mg/100 g	DUKE
PlantDer ID: 73	10231	Detected but not quantified	DUKE
PlantDer ID: 73	10494	Detected but not quantified	KNApSAcK
PlantDer ID: 73	10659	Detected but not quantified	DUKE
PlantDer ID: 73	10742	Detected but not quantified	KNApSAcK
PlantDer ID: 73	11142	59.500 - 59.500 mg/100 g	DUKE
PlantDer ID: 73	11230	3.500 - 3.500 	DUKE
PlantDer ID: 73	11463	3.500 - 23.000 mg/100 g	DUKE;KNApSAcK
PlantDer ID: 73	11968	4.180 - 4.180 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	14525	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	14896	1.000 - 39.050 	DUKE
PlantDer ID: 73	14986	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	15406	Detected but not quantified	DUKE
PlantDer ID: 73	17100	0.35000 - 0.35000 mg/100 g	DUKE
PlantDer ID: 73	17868	Detected but not quantified	DUKE
PlantDer ID: 73	18818	3.050 - 3.050 mg/100 g	DUKE
PlantDer ID: 73	22311	180.000 - 481.000 	DUKE
PlantDer ID: 73	23925	0.32000 - 18.54000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	23930	0.000 - 37.250 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	23953	0.42000 - 0.42000 mg/100 g	DUKE
PlantDer ID: 73	23976	0.000 - 0.450 mg/100 g	DUKE;DTU
PlantDer ID: 73	23978	0.000 - 1.600 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	23994	0.20000 - 3.70000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	24404	38.800 - 520.450 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	26049	42.000 - 42.000 mg/100 g	DUKE
PlantDer ID: 73	27099	0.000 - 1.600 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	27284	0.32000 - 18.54000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	27668	0.000 - 0.450 mg/100 g	DUKE;DTU
PlantDer ID: 73	27854	0.000 - 37.250 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	31231	Detected but not quantified	DUKE
PlantDer ID: 73	31244	0.52857 - 54.05000 mg/100 ml	KNApSAcK;DUKE;Phenol Explorer
PlantDer ID: 73	31253	140.000 - 140.000 	DUKE
PlantDer ID: 73	32051	0.20000 - 3.70000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	33032	2956.000 - 3099.350 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	67678	220.000 - 232.750 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	68079	0.05000 - 0.05000 mg/100 g	DUKE
PlantDer ID: 73	68171	Detected but not quantified	DUKE
PlantDer ID: 73	68229	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 73	82227	Detected but not quantified	DUKE
PlantDer ID: 73	86052	Detected but not quantified	KNApSAcK
PlantDer ID: 73	92094	Detected but not quantified	KNApSAcK
PlantDer ID: 73	104727	5.600 - 5.600 mg/100 g	DUKE
PlantDer ID: 73	104729	1.600 - 1.600 mg/100 g	DUKE
PlantDer ID: 73	104730	1.600 - 1.600 mg/100 g	DUKE
PlantDer ID: 73	107674	0.000 - 0.001 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	125143	Detected but not quantified	KNApSAcK
PlantDer ID: 73	129395	Detected but not quantified	KNApSAcK
PlantDer ID: 73	145742	900.000 - 943.650 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	150888	Detected but not quantified	DUKE
PlantDer ID: 73	159055	9.500 - 9.500 mg/100 g	DUKE
PlantDer ID: 73	222284	66.000 - 66.000 mg/100 g	DUKE;USDA
PlantDer ID: 73	334704	Detected but not quantified	DUKE
PlantDer ID: 73	439250	Detected but not quantified	DUKE
PlantDer ID: 73	439709	0.000 - 1000.000 mg/100 g	DTU
PlantDer ID: 73	440917	Detected but not quantified	DUKE
PlantDer ID: 73	442104	Detected but not quantified	DUKE
PlantDer ID: 73	442501	0.35000 - 0.35000 mg/100 g	DUKE
PlantDer ID: 73	443160	Detected but not quantified	DUKE
PlantDer ID: 73	444266	Detected but not quantified	DUKE
PlantDer ID: 73	444305	Detected but not quantified	DUKE
PlantDer ID: 73	444539	Detected but not quantified	KNApSAcK
PlantDer ID: 73	444972	Detected but not quantified	DUKE
PlantDer ID: 73	445354	0.000 - 135.000 RE	DTU;USDA
PlantDer ID: 73	445639	6535.600 - 6535.600 mg/100 g	DUKE
PlantDer ID: 73	445858	Detected but not quantified	KNApSAcK
PlantDer ID: 73	445929	Detected but not quantified	DUKE
PlantDer ID: 73	493570	0.03200 - 0.75000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	586537	Detected but not quantified	KNApSAcK
PlantDer ID: 73	604512	Detected but not quantified	DUKE
PlantDer ID: 73	637517	6535.600 - 6535.600 mg/100 g	DUKE;DTU
PlantDer ID: 73	637540	4.180 - 4.180 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	637542	0.000 - 3.650 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	637563	1.971 - 3800.500 mg/100 ml	DUKE;KNApSAcK;Phenol Explorer;KNApSAcK
PlantDer ID: 73	637566	Detected but not quantified	DUKE
PlantDer ID: 73	637775	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	638011	Detected but not quantified	DUKE
PlantDer ID: 73	641296	Detected but not quantified	DUKE
PlantDer ID: 73	644104	0.000 - 174.400 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	689043	5.600 - 5.600 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	1548883	4.100 - 7.410 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	1549040	5.000 - 15.500 mg/100 g	DUKE;KNApSAcK;Phenol Explorer
PlantDer ID: 73	1549111	5.600 - 5.600 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	1794427	0.78095 - 1.67000 mg/100 ml	DUKE;Phenol Explorer
PlantDer ID: 73	4082203	0.42000 - 0.42000 mg/100 g	DUKE
PlantDer ID: 73	5280343	3.600 - 46.800 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	5280445	0.000 - 0.100 mg/100 g	Phenol Explorer
PlantDer ID: 73	5280450	0.000 - 1690.000 mg/100 g	DUKE;DTU
PlantDer ID: 73	5280460	Detected but not quantified	DUKE
PlantDer ID: 73	5280489	0.05000 - 13.10000 mg/100 g	DUKE;DTU
PlantDer ID: 73	5280637	Detected but not quantified	DUKE
PlantDer ID: 73	5280794	Detected but not quantified	DUKE
PlantDer ID: 73	5280804	Detected but not quantified	DUKE
PlantDer ID: 73	5280805	Detected but not quantified	DUKE
PlantDer ID: 73	5280863	6.500 - 6.500 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 73	5281125	Detected but not quantified	DUKE
PlantDer ID: 73	5281166	Detected but not quantified	DUKE
PlantDer ID: 73	5281426	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	5281515	Detected but not quantified	DUKE
PlantDer ID: 73	5281553	17.500 - 17.500 mg/100 g	DUKE
PlantDer ID: 73	5281654	9.300 - 9.300 mg/100 g	Phenol Explorer
PlantDer ID: 73	5281672	19.800 - 19.800 mg/100 g	Phenol Explorer
PlantDer ID: 73	5281769	Detected but not quantified	DUKE
PlantDer ID: 73	5282349	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	5282760	Detected but not quantified	KNApSAcK
PlantDer ID: 73	5282798	0.000 - 1690.000 mg/100 g	DUKE;DTU
PlantDer ID: 73	5283637	Detected but not quantified	DUKE
PlantDer ID: 73	5287609	Detected but not quantified	DUKE
PlantDer ID: 73	5316860	Detected but not quantified	KNApSAcK
PlantDer ID: 73	5317726	Detected but not quantified	KNApSAcK
PlantDer ID: 73	5318717	Detected but not quantified	DUKE
PlantDer ID: 73	5320250	32.000 - 32.000 mg/100 g	DUKE
PlantDer ID: 73	5320318	Detected but not quantified	DUKE
PlantDer ID: 73	5322111	Detected but not quantified	DUKE
PlantDer ID: 73	5352426	1.100 - 1.100 mg/100 g	DUKE
PlantDer ID: 73	5360545	27.000 - 101.500 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	5372954	Detected but not quantified	DUKE
PlantDer ID: 73	5375200	Detected but not quantified	DUKE
PlantDer ID: 73	5388319	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	5458181	Detected but not quantified	DUKE
PlantDer ID: 73	5460584	1000.000 - 9350.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	5461010	Detected but not quantified	DUKE
PlantDer ID: 73	5462309	38.800 - 520.450 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	5462311	1.850 - 1.850 mg/100 g	DUKE
PlantDer ID: 73	5791138	Detected but not quantified	DUKE
PlantDer ID: 73	6326970	0.000 - 0.001 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	6508206	Detected but not quantified	DUKE
PlantDer ID: 73	6857447	Detected but not quantified	KNApSAcK
PlantDer ID: 73	7530874	Detected but not quantified	DUKE
PlantDer ID: 73	9844470	Detected but not quantified	KNApSAcK
PlantDer ID: 73	9854614	Detected but not quantified	KNApSAcK
PlantDer ID: 73	9909519	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	9947823	0.000 - 135.000 RE	DTU;USDA
PlantDer ID: 73	10252339	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 73	12004528	3.262 - 3.262 mg/100 ml	DUKE;KNApSAcK;Phenol Explorer
PlantDer ID: 73	12308704	Detected but not quantified	DUKE
PlantDer ID: 73	13245583	Detected but not quantified	DUKE
PlantDer ID: 73	13828742	Detected but not quantified	DUKE
PlantDer ID: 73	14132338	Detected but not quantified	KNApSAcK
PlantDer ID: 73	14185731	Detected but not quantified	DUKE
PlantDer ID: 73	23424736	Detected but not quantified	DUKE
PlantDer ID: 73	54670067	0.000 - 174.400 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 73	54675850	Detected but not quantified	DUKE
PlantDer ID: 73	57501690	5.600 - 5.600 mg/100 g	DUKE
PlantDer ID: 73	91746961	Detected but not quantified	DUKE
PlantDer ID: 73	100920835	Detected but not quantified	KNApSAcK
PlantDer ID: 73	131752777	Detected but not quantified	DUKE
PlantDer ID: 73	131752778	Detected but not quantified	DUKE
PlantDer ID: 73	131753166	Detected but not quantified	DUKE
PlantDer ID: 73	131753167	Detected but not quantified	DUKE
PlantDer ID: 74	681	Detected but not quantified	KNApSAcK
PlantDer ID: 74	2353	Detected but not quantified	KNApSAcK
PlantDer ID: 74	2703	Detected but not quantified	KNApSAcK
PlantDer ID: 74	4970	Detected but not quantified	KNApSAcK
PlantDer ID: 74	5154	Detected but not quantified	KNApSAcK
PlantDer ID: 74	5610	Detected but not quantified	KNApSAcK
PlantDer ID: 74	89048	Detected but not quantified	KNApSAcK
PlantDer ID: 74	98570	Detected but not quantified	KNApSAcK
PlantDer ID: 74	124069	Detected but not quantified	KNApSAcK
PlantDer ID: 74	5281654	Detected but not quantified	KNApSAcK
PlantDer ID: 75	51	Detected but not quantified	DUKE
PlantDer ID: 75	72	0.000 - 0.035 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 75	135	0.00080 - 0.17000 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 75	176	Detected but not quantified	DUKE
PlantDer ID: 75	177	Detected but not quantified	DUKE
PlantDer ID: 75	180	Detected but not quantified	DUKE
PlantDer ID: 75	190	35.500 - 35.500 mg/100 g	DUKE
PlantDer ID: 75	199	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 75	203	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 75	204	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 75	206	0.000 - 12300.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	222	860.000 - 860.000 mg/100 g	DUKE
PlantDer ID: 75	247	0.000 - 2.800 mg/100 g	DUKE;USDA
PlantDer ID: 75	253	0.000 - 60.000 mg/100 g	DUKE;DTU
PlantDer ID: 75	271	0.000 - 1120.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	273	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 75	275	Detected but not quantified	DUKE
PlantDer ID: 75	284	Detected but not quantified	DUKE
PlantDer ID: 75	305	0.20000 - 350.00000 mg/100 g	DUKE;USDA
PlantDer ID: 75	311	1050.000 - 1050.000 mg/100 g	DUKE
PlantDer ID: 75	338	Detected but not quantified	DUKE
PlantDer ID: 75	368	Detected but not quantified	DUKE
PlantDer ID: 75	370	0.15000 - 0.70000 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 75	402	406.600 - 406.600 mg/100 g	DUKE
PlantDer ID: 75	525	85.000 - 85.000 mg/100 g	DUKE
PlantDer ID: 75	527	Detected but not quantified	DUKE
PlantDer ID: 75	595	0.000 - 757.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	617	0.000 - 2725.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	674	Detected but not quantified	DUKE
PlantDer ID: 75	743	Detected but not quantified	DUKE
PlantDer ID: 75	750	0.000 - 2174.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	757	Detected but not quantified	DUKE
PlantDer ID: 75	773	0.000 - 1268.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	790	Detected but not quantified	DUKE
PlantDer ID: 75	791	0.000 - 2281.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	802	Detected but not quantified	DUKE
PlantDer ID: 75	807	0.000 - 0.825 mg/100 g	DUKE;DTU
PlantDer ID: 75	813	0.000 - 2570.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	857	0.000 - 3828.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	871	12000.000 - 12000.000 mg/100 g	DUKE
PlantDer ID: 75	887	Detected but not quantified	DUKE
PlantDer ID: 75	888	0.000 - 429.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	890	Detected but not quantified	DUKE
PlantDer ID: 75	892	Detected but not quantified	DUKE
PlantDer ID: 75	923	0.000 - 600.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	934	0.000 - 1.550 mg/100 g	DUKE;DTU
PlantDer ID: 75	935	0.000 - 1.550 mg/100 g	DUKE;DTU
PlantDer ID: 75	938	0.000 - 10.700 mg/100 g	KNApSAcK;DUKE;DTU;USDA
PlantDer ID: 75	962	0.000 - 95400.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	971	77.000 - 77.000 	DUKE
PlantDer ID: 75	985	0.000 - 15833.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	988	0.000 - 1.995 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	994	0.000 - 2453.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	1032	Detected but not quantified	DUKE
PlantDer ID: 75	1045	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 75	1054	0.000 - 1.050 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	1102	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 75	1103	Detected but not quantified	DUKE
PlantDer ID: 75	1110	Detected but not quantified	DUKE
PlantDer ID: 75	1115	0.000 - 6100.000 mg/100 g	DUKE;KNApSAcK;DTU
PlantDer ID: 75	1130	0.000 - 1.088 mg/100 g	DUKE;USDA
PlantDer ID: 75	1153	0.000 - 1778.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	1182	0.000 - 2346.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	1188	Detected but not quantified	DUKE
PlantDer ID: 75	1392	Detected but not quantified	DUKE
PlantDer ID: 75	3469	0.11000 - 0.11000 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 75	3503	Detected but not quantified	DUKE
PlantDer ID: 75	3520	Detected but not quantified	DUKE
PlantDer ID: 75	3764	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 75	3840	Detected but not quantified	KNApSAcK
PlantDer ID: 75	3893	0.000 - 56.000 mg/100 g	DTU;USDA
PlantDer ID: 75	4920	Detected but not quantified	DUKE
PlantDer ID: 75	5281	0.000 - 83094.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	5529	Detected but not quantified	DUKE;KNApSAcK
PlantDer ID: 75	5570	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
PlantDer ID: 75	5610	Detected but not quantified	KNApSAcK
PlantDer ID: 75	5862	615.500 - 615.500 mg/100 g	DUKE
PlantDer ID: 75	5950	0.000 - 2215.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	5951	0.000 - 2725.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	5960	0.000 - 5911.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	5962	0.000 - 3129.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	5988	0.000 - 19800.000 mg/100 g	DUKE;KNApSAcK;DTU;USDA
PlantDer ID: 75	6030	Detected but not quantified	DUKE
PlantDer ID: 75	6036	Detected but not quantified	DUKE
PlantDer ID: 75	6037	0.000 - 410.000 mg/100 g	DTU;FooDB;USDA
PlantDer ID: 75	6042	0.70000 - 0.94500 mg/100 g	DUKE
PlantDer ID: 75	6057	0.000 - 1778.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6106	0.000 - 3828.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6137	0.000 - 634.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6140	0.000 - 2453.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6184	Detected but not quantified	DUKE
PlantDer ID: 75	6202	0.000 - 0.874 mg/100 g	DTU
PlantDer ID: 75	6274	0.000 - 1268.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6287	0.000 - 2346.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6288	0.000 - 2042.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6305	0.000 - 683.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6306	0.000 - 2281.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6322	0.000 - 3647.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	6325	Detected but not quantified	DUKE
PlantDer ID: 75	6329	Detected but not quantified	DUKE
PlantDer ID: 75	6331	1.100 - 1.100 mg/100 g	DUKE
PlantDer ID: 75	6341	Detected but not quantified	DUKE
PlantDer ID: 75	6363	Detected but not quantified	DUKE
PlantDer ID: 75	6557	Detected but not quantified	KNApSAcK
PlantDer ID: 75	6743	Detected but not quantified	DUKE
PlantDer ID: 75	7119	Detected but not quantified	DUKE
PlantDer ID: 75	7405	200.000 - 200.000 mg/100 g	DUKE
PlantDer ID: 75	7991	Detected but not quantified	DUKE
PlantDer ID: 75	8003	Detected but not quantified	DUKE
PlantDer ID: 75	8007	Detected but not quantified	DUKE
PlantDer ID: 75	8063	Detected but not quantified	DUKE
PlantDer ID: 75	8082	Detected but not quantified	DUKE
PlantDer ID: 75	8094	0.000 - 124.000 mg/100 g	DTU;USDA
PlantDer ID: 75	8103	Detected but not quantified	DUKE
PlantDer ID: 75	8104	Detected but not quantified	DUKE
PlantDer ID: 75	8158	Detected but not quantified	DUKE
PlantDer ID: 75	8183	Detected but not quantified	DUKE
PlantDer ID: 75	8434	Detected but not quantified	DUKE
PlantDer ID: 75	8468	0.000 - 0.250 mg/100 g	DUKE;Phenol Explorer
PlantDer ID: 75	8519	Detected but not quantified	DUKE
PlantDer ID: 75	8629	Detected but not quantified	DUKE
PlantDer ID: 75	8908	Detected but not quantified	DUKE
PlantDer ID: 75	9033	Detected but not quantified	DUKE
PlantDer ID: 75	9064	Detected but not quantified	DUKE
PlantDer ID: 75	9301	Detected but not quantified	DUKE
PlantDer ID: 75	9369	Detected but not quantified	DUKE
PlantDer ID: 75	9401	Detected but not quantified	KNApSAcK
PlantDer ID: 75	10250	Detected but not quantified	DUKE
PlantDer ID: 75	10430	Detected but not quantified	DUKE
PlantDer ID: 75	10460	Detected but not quantified	DUKE
PlantDer ID: 75	10467	0.000 - 597.000 mg/100 g	DTU;USDA
PlantDer ID: 75	10542	1000.000 - 1000.000 mg/100 g	DUKE
PlantDer ID: 75	10729	0.00620 - 0.00620 mg/100 g	DUKE
PlantDer ID: 75	10742	0.000 - 28.800 mg/100 g	DUKE;KNApSAcK;Phenol Explorer;KNApSAcK
PlantDer ID: 75	11005	0.000 - 300.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	11197	0.000 - 184.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	11503	Detected but not quantified	DUKE
PlantDer ID: 75	11527	Detected but not quantified	DUKE
PlantDer ID: 75	12146	Detected but not quantified	DUKE
PlantDer ID: 75	13849	0.000 - 37.000 mg/100 g	DTU;USDA
PlantDer ID: 75	14296	Detected but not quantified	DUKE
PlantDer ID: 75	14985	Detected but not quantified	DUKE
PlantDer ID: 75	15394	Detected but not quantified	DUKE
PlantDer ID: 75	23925	0.000 - 21.000 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	23930	0.000 - 3.800 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	23932	0.20000 - 0.20000 mg/100 g	DUKE
PlantDer ID: 75	23953	Detected but not quantified	DUKE
PlantDer ID: 75	23963	0.60000 - 0.60000 mg/100 g	DUKE
PlantDer ID: 75	23976	0.000 - 0.023 mg/100 g	DTU
PlantDer ID: 75	23978	0.000 - 5.080 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	23994	0.000 - 5.600 mg/100 g	DUKE;DTU;USDA
PlantDer ID: 75	23995	0.16000 - 0.16000 mg/100 g	DUKE
