	pubchem-id	disease-id	type
34125	1983	MESH:D003128	marker/mechanism
34126	1983	MESH:D005334	marker/mechanism
34127	1983	MESH:D012185	marker/mechanism
34128	1983	MESH:D064420	marker/mechanism
34129	1983	MESH:D006099	marker/mechanism
34130	1983	MESH:D002779	marker/mechanism
34131	1983	MESH:D014570	marker/mechanism
34132	1983	MESH:D002375	therapeutic
34133	1983	MESH:D000707	marker/mechanism
34134	1983	MESH:D013375	marker/mechanism
34135	1983	MESH:D005076	marker/mechanism
34136	1983	MESH:D007003	marker/mechanism
34137	1983	MESH:D012141	therapeutic
34138	1983	MESH:D001649	marker/mechanism
34139	1983	MESH:D006984	marker/mechanism
34140	1983	MESH:D017093	marker/mechanism
34141	1983	MESH:D020250	therapeutic
34142	1983	MESH:D003110	therapeutic
34143	1983	MESH:D009459	therapeutic
34144	1983	MESH:D058186	marker/mechanism
34145	1983	MESH:D022124	marker/mechanism
34146	1983	MESH:D007970	marker/mechanism
34147	1983	MESH:D005355	marker/mechanism
34148	1983	MESH:D007008	marker/mechanism
34149	1983	MESH:D004195	marker/mechanism
34150	1983	MESH:D009393	marker/mechanism
34151	1983	MESH:D000138	marker/mechanism
34152	1983	MESH:D011654	marker/mechanism
34153	1983	MESH:D014581	marker/mechanism
34154	1983	MESH:D009846	marker/mechanism
34155	1983	MESH:D007683	marker/mechanism
34156	1983	MESH:D007035	marker/mechanism
34157	1983	MESH:D006941	therapeutic
34158	1983	MESH:D014839	marker/mechanism
34159	1983	MESH:D019575	marker/mechanism
34160	1983	MESH:D008113	marker/mechanism
34161	1983	MESH:D013226	marker/mechanism
34162	1983	MESH:D000740	marker/mechanism
34163	1983	MESH:D002292	marker/mechanism
34164	1983	MESH:D013272	marker/mechanism
34165	1983	MESH:D006529	marker/mechanism
34166	1983	MESH:D003221	marker/mechanism
34167	1983	MESH:D020773	marker/mechanism
34168	1983	MESH:D055665	marker/mechanism
34169	1983	MESH:D006940	marker/mechanism
34170	1983	MESH:D007681	marker/mechanism
34171	1983	MESH:D065626	marker/mechanism
34172	1983	MESH:D009202	marker/mechanism
34173	1983	MESH:D012130	marker/mechanism
34174	1983	MESH:D012640	therapeutic
34175	1983	MESH:D011695	marker/mechanism
34176	1983	MESH:D013262	marker/mechanism
34177	1983	MESH:D009325	marker/mechanism
34178	1983	MESH:D010149	marker/mechanism
34179	1983	MESH:D011507	marker/mechanism
34180	1983	MESH:D014517	marker/mechanism
34181	1983	MESH:D007249	therapeutic
34182	1983	MESH:D010198	marker/mechanism
34183	1983	MESH:D001929	marker/mechanism
34184	1983	MESH:D006528	therapeutic
34185	1983	MESH:D053609	marker/mechanism
34186	1983	MESH:D001749	marker/mechanism
34187	1983	MESH:D007035	therapeutic
34188	1983	MESH:D012206	marker/mechanism
34189	1983	MESH:D009203	therapeutic
34190	1983	MESH:D019636	therapeutic
34191	1983	MESH:D008546	therapeutic
34192	1983	MESH:D008133	marker/mechanism
34193	1983	MESH:D008103	marker/mechanism
34194	1983	MESH:D014516	marker/mechanism
34195	1983	MESH:D019954	marker/mechanism
34196	1983	MESH:D015210	therapeutic
34197	1983	MESH:D000014	marker/mechanism
34198	1983	MESH:D009395	marker/mechanism
34199	1983	MESH:D006501	marker/mechanism
34200	1983	MESH:D057772	marker/mechanism
34201	1983	MESH:D006505	marker/mechanism
34202	1983	MESH:D006470	marker/mechanism
34203	1983	MESH:D006930	therapeutic
34204	1983	MESH:D008171	marker/mechanism
34205	1983	MESH:D001523	marker/mechanism
34206	1983	MESH:D000799	therapeutic
34207	1983	MESH:D007022	therapeutic
34208	1983	MESH:D056486	marker/mechanism
34209	1983	MESH:D051437	therapeutic
34210	1983	MESH:D011537	marker/mechanism
34211	1983	MESH:D034141	marker/mechanism
34212	1983	MESH:D003645	marker/mechanism
34213	1983	MESH:D002386	marker/mechanism
34214	1983	MESH:D003424	therapeutic
34215	1983	MESH:D019586	marker/mechanism
34216	1983	MESH:D009397	marker/mechanism
34217	1983	MESH:D016171	marker/mechanism
34218	1983	MESH:D001919	marker/mechanism
34219	1983	MESH:D000860	marker/mechanism
34220	1983	MESH:D056487	marker/mechanism
34221	1983	MESH:D001002	marker/mechanism
34222	1983	MESH:D008107	marker/mechanism
34625	10251	MESH:D002583	therapeutic
35198	124072	MESH:D058186	therapeutic
35199	124072	MESH:D018376	therapeutic
35200	124072	MESH:D052456	therapeutic
35201	124072	MESH:D020258	therapeutic
35202	124072	MESH:D056486	therapeutic
35203	124072	MESH:D009336	therapeutic
35204	124072	MESH:D020426	therapeutic
35205	124072	MESH:D009437	therapeutic
35206	124072	MESH:D006951	therapeutic
35207	124072	MESH:D006937	therapeutic
35208	124072	MESH:D006973	therapeutic
35209	124072	MESH:D006930	therapeutic
35210	124072	MESH:D015228	therapeutic
35243	699414	MESH:D003110	therapeutic
35244	699414	MESH:D058739	therapeutic
35245	699414	MESH:D000647	therapeutic
35246	699414	MESH:D007859	therapeutic
35247	969516	MESH:D004751	therapeutic
35248	969516	MESH:D007674	therapeutic
35249	969516	MESH:D007889	therapeutic
35250	969516	MESH:D020261	therapeutic
35251	969516	MESH:D010003	therapeutic
35252	969516	MESH:D010051	therapeutic
35253	969516	MESH:D009134	therapeutic
35254	969516	MESH:D016510	therapeutic
35255	969516	MESH:D000236	therapeutic
35256	969516	MESH:D006332	therapeutic
35257	969516	MESH:D009069	therapeutic
35258	969516	MESH:D008106	therapeutic
35259	969516	MESH:D003072	therapeutic
35260	969516	MESH:D009202	therapeutic
35261	969516	MESH:D010190	therapeutic
35262	969516	MESH:D009765	therapeutic
35263	969516	MESH:D009410	therapeutic
35264	969516	MESH:D006973	therapeutic
35265	969516	MESH:D019973	therapeutic
35266	969516	MESH:D000402	therapeutic
35267	969516	MESH:D008175	marker/mechanism
35268	969516	MESH:D015212	therapeutic
35269	969516	MESH:D053627	therapeutic
35270	969516	MESH:D001201	therapeutic
35271	969516	MESH:D008107	therapeutic
35272	969516	MESH:D005909	therapeutic
35273	969516	MESH:D009336	therapeutic
35274	969516	MESH:D006461	therapeutic
35275	969516	MESH:D001169	therapeutic
35276	969516	MESH:D003924	therapeutic
35277	969516	MESH:D015430	therapeutic
35278	969516	MESH:D006258	therapeutic
35279	969516	MESH:D008545	therapeutic
35280	969516	MESH:D012878	therapeutic
35281	969516	MESH:D034141	therapeutic
35282	969516	MESH:D009376	therapeutic
35283	969516	MESH:D013163	marker/mechanism
35284	969516	MESH:D056486	therapeutic
35285	969516	MESH:D001172	therapeutic
35286	969516	MESH:D000647	therapeutic
35287	969516	MESH:D002289	therapeutic
35288	969516	MESH:D011125	therapeutic
35289	969516	MESH:D005128	marker/mechanism
35290	969516	MESH:D001327	therapeutic
35291	969516	MESH:D007938	therapeutic
35292	969516	MESH:D006470	therapeutic
35293	969516	MESH:D007414	therapeutic
35294	969516	MESH:D016481	therapeutic
35295	969516	MESH:D064420	therapeutic
35296	969516	MESH:D019954	therapeutic
35297	969516	MESH:D003556	therapeutic
35298	969516	MESH:D003103	therapeutic
35299	969516	MESH:D007037	therapeutic
35300	969516	MESH:D003704	therapeutic
35301	969516	MESH:D001749	therapeutic
35302	969516	MESH:D009190	therapeutic
35303	969516	MESH:D001943	therapeutic
35304	969516	MESH:D002277	therapeutic
35305	969516	MESH:D001932	therapeutic
35306	969516	MESH:D006504	therapeutic
35307	969516	MESH:D009135	therapeutic
35308	969516	MESH:D002869	marker/mechanism
35309	969516	MESH:D018487	therapeutic
35310	969516	MESH:D003967	therapeutic
35311	969516	MESH:D006471	therapeutic
35312	969516	MESH:D019559	therapeutic
35313	969516	MESH:D010024	therapeutic
35314	969516	MESH:D009385	therapeutic
35315	969516	MESH:D020258	therapeutic
35316	969516	MESH:D018270	therapeutic
35317	969516	MESH:D003110	therapeutic
35318	969516	MESH:D004487	therapeutic
35319	969516	MESH:D011656	therapeutic
35320	969516	MESH:D000419	therapeutic
35321	969516	MESH:D009845	therapeutic
35322	969516	MESH:D015431	therapeutic
35323	969516	MESH:D006331	therapeutic
35324	969516	MESH:D007676	therapeutic
35325	969516	MESH:D017202	therapeutic
35326	969516	MESH:D009374	therapeutic
35327	969516	MESH:D050197	therapeutic
35328	969516	MESH:D011654	therapeutic
35329	969516	MESH:D002545	therapeutic
35330	969516	MESH:D002294	therapeutic
35331	969516	MESH:D009062	therapeutic
35332	969516	MESH:D005355	therapeutic
35333	969516	MESH:D058186	therapeutic
35334	969516	MESH:D009369	therapeutic
35335	969516	MESH:D008175	therapeutic
35336	969516	MESH:D008569	therapeutic
35337	969516	MESH:D003092	therapeutic
35338	969516	MESH:D004381	therapeutic
35339	969516	MESH:D008630	therapeutic
35340	969516	MESH:D011041	therapeutic
35341	969516	MESH:D012640	therapeutic
35342	969516	MESH:D015417	therapeutic
35343	969516	MESH:D007333	therapeutic
35344	969516	MESH:D013274	therapeutic
35345	969516	MESH:D003928	therapeutic
35346	969516	MESH:D007249	therapeutic
35347	969516	MESH:D009101	therapeutic
35348	969516	MESH:D006528	therapeutic
35349	969516	MESH:D006949	therapeutic
35350	969516	MESH:D013276	therapeutic
35351	969516	MESH:D008223	therapeutic
35352	969516	MESH:D004646	therapeutic
35353	969516	MESH:D014565	therapeutic
35354	969516	MESH:D009203	therapeutic
35355	969516	MESH:D058065	therapeutic
35356	969516	MESH:D018805	therapeutic
35357	969516	MESH:D016399	therapeutic
35358	969516	MESH:D011507	therapeutic
35359	969516	MESH:D019970	therapeutic
35360	969516	MESH:D005234	therapeutic
35361	969516	MESH:D006930	therapeutic
35362	969516	MESH:D009423	therapeutic
35363	969516	MESH:D055371	therapeutic
35364	969516	MESH:D005770	therapeutic
35365	969516	MESH:D012509	therapeutic
35366	969516	MESH:D006529	therapeutic
35367	969516	MESH:D007859	therapeutic
35368	969516	MESH:D006980	therapeutic
35369	969516	MESH:D014456	therapeutic
35370	969516	MESH:D008654	therapeutic
35371	969516	MESH:D006937	therapeutic
35372	969516	MESH:D011471	therapeutic
35373	969516	MESH:D012128	therapeutic
35374	969516	MESH:D006943	therapeutic
35375	969516	MESH:D000544	therapeutic
35376	969516	MESH:D009361	therapeutic
35377	969516	MESH:D020734	therapeutic
35589	5469424	MESH:D009361	therapeutic
35590	5469424	MESH:D000647	therapeutic
35591	5469424	MESH:D004487	therapeutic
35641	6436348	MESH:D056486	marker/mechanism
35765	65067	MESH:D006461	marker/mechanism
35766	65067	MESH:D017449	marker/mechanism
35767	65067	MESH:D053836	marker/mechanism
35768	70813	MESH:D017449	marker/mechanism
35769	5281680	MESH:D004487	therapeutic
35770	9963391	MESH:D009369	therapeutic
35837	10639	MESH:D056486	marker/mechanism
35932	6293	MESH:D000014	marker/mechanism
37141	19	MESH:D034381	therapeutic
37142	19	MESH:D015837	therapeutic
37143	19	MESH:D058186	therapeutic
37144	19	MESH:D007674	therapeutic
37241	464	MESH:D001169	marker/mechanism
37242	464	MESH:D007676	marker/mechanism
38664	145858	MESH:D058186	therapeutic
38665	145858	MESH:D006943	therapeutic
38666	145858	MESH:D009889	therapeutic
38667	145858	MESH:D018149	therapeutic
38668	145858	MESH:D015430	therapeutic
38669	145858	MESH:D007333	therapeutic
38670	145858	MESH:D055370	therapeutic
39352	5282349	MESH:D011832	therapeutic
39353	5282349	MESH:D015428	therapeutic
39354	5282349	MESH:D064420	marker/mechanism
39711	5281792	MESH:D015428	therapeutic
39712	5281792	MESH:D001651	therapeutic
39713	5281792	MESH:D048550	therapeutic
39714	5281792	MESH:D008105	therapeutic
39715	5281792	MESH:D008107	therapeutic
39716	5281792	MESH:D055370	therapeutic
39717	5281792	MESH:D009336	therapeutic
39718	5281792	MESH:D007249	therapeutic
39719	5315615	MESH:D034381	therapeutic
39797	1057	MESH:D048629	marker/mechanism
39798	1057	MESH:D056486	marker/mechanism
39799	1057	MESH:D003877	marker/mechanism
39800	1110	MESH:D001169	marker/mechanism
39801	1110	MESH:D062787	therapeutic
39802	1110	MESH:D003128	therapeutic
39803	1110	MESH:D007035	therapeutic
40207	5780	MESH:D010523	marker/mechanism
40208	5780	MESH:D004660	marker/mechanism
40209	5780	MESH:D003929	marker/mechanism
40210	5780	MESH:D048909	marker/mechanism
40211	5780	MESH:D010146	marker/mechanism
40212	5780	MESH:D009369	therapeutic
40515	12408	MESH:D008546	therapeutic
40516	14296	MESH:D005235	therapeutic
40517	14296	MESH:D007674	therapeutic
40518	14296	MESH:D011507	therapeutic
40519	14296	MESH:D007673	therapeutic
40520	14296	MESH:D007859	therapeutic
40521	14296	MESH:D005921	therapeutic
40522	14296	MESH:D008103	therapeutic
40523	14296	MESH:D003092	therapeutic
40524	14296	MESH:D008569	therapeutic
40525	14296	MESH:D015431	therapeutic
40526	14296	MESH:D015878	therapeutic
41413	500213	MESH:D012878	therapeutic
41675	131750945	MESH:D006330	marker/mechanism
41676	131750945	MESH:D048909	therapeutic
41991	335	MESH:D014202	marker/mechanism
41992	335	MESH:D001836	marker/mechanism
41993	335	MESH:D017449	marker/mechanism
41994	335	MESH:D015431	marker/mechanism
42039	660	MESH:D017449	marker/mechanism
42043	849	MESH:D018901	marker/mechanism
42254	2879	MESH:D007674	marker/mechanism
42255	2879	MESH:D002318	marker/mechanism
42256	2879	MESH:D006965	marker/mechanism
42257	2879	MESH:D003873	marker/mechanism
43341	439246	MESH:D050171	therapeutic
43342	439246	MESH:D007674	therapeutic
43343	439246	MESH:D056486	therapeutic
43344	439246	MESH:D000647	therapeutic
43345	439246	MESH:D015431	therapeutic
43346	439246	MESH:D008106	therapeutic
43347	439246	MESH:D007683	therapeutic
43348	439246	MESH:D009374	therapeutic
43349	439246	MESH:D015430	marker/mechanism
43350	439246	MESH:D050197	therapeutic
43351	439246	MESH:D064420	therapeutic
43352	439246	MESH:D009202	therapeutic
43353	439246	MESH:D009765	therapeutic
43354	439246	MESH:D009369	therapeutic
43355	439246	MESH:D007673	therapeutic
43356	439246	MESH:D018149	marker/mechanism
43357	439246	MESH:D001932	therapeutic
43358	439246	MESH:D008107	therapeutic
43359	439246	MESH:D009336	therapeutic
43360	439246	MESH:D006946	therapeutic
43361	439246	MESH:D006943	therapeutic
43362	439246	MESH:D009361	therapeutic
43363	439533	MESH:D006461	therapeutic
43365	444266	MESH:D009336	marker/mechanism
43366	444266	MESH:D007674	marker/mechanism
43367	444266	MESH:D011507	marker/mechanism
43368	444266	MESH:D007683	marker/mechanism
43369	444266	MESH:D005198	marker/mechanism
43370	444972	MESH:D002471	therapeutic
43371	444972	MESH:D011565	therapeutic
43372	444972	MESH:D009103	therapeutic
43875	5281804	MESH:D018805	therapeutic
43876	5281804	MESH:D007249	therapeutic
43901	5379348	MESH:D002869	therapeutic
43913	5809667	MESH:D002869	therapeutic
49350	159287	MESH:D012164	therapeutic
49363	5318999	MESH:D001749	therapeutic
49364	5318999	MESH:D012772	therapeutic
49415	643779	MESH:D011041	marker/mechanism
49416	643779	MESH:D017449	marker/mechanism
49417	643779	MESH:D003877	marker/mechanism
49463	1102	MESH:D011041	marker/mechanism
49464	1102	MESH:D006332	marker/mechanism
49465	1102	MESH:D001169	marker/mechanism
49466	1102	MESH:D012640	therapeutic
49467	1102	MESH:D056486	marker/mechanism
49468	1102	MESH:D012640	marker/mechanism
49469	1102	MESH:D006948	therapeutic
49470	1103	MESH:D006331	therapeutic
49471	1103	MESH:D009336	marker/mechanism
49472	1103	MESH:D002545	marker/mechanism
49473	1103	MESH:D014202	marker/mechanism
49474	1103	MESH:D008569	marker/mechanism
49475	1103	MESH:D012640	therapeutic
49476	1103	MESH:D012640	marker/mechanism
49477	1103	MESH:D007859	marker/mechanism
49478	1103	MESH:D000740	marker/mechanism
49479	1103	MESH:D001930	marker/mechanism
49480	1103	MESH:D009410	marker/mechanism
49481	1103	MESH:D006948	therapeutic
50002	736715	MESH:D003877	therapeutic
50428	5318214	MESH:D005910	therapeutic
50429	2236	MESH:D009336	marker/mechanism
50430	2236	MESH:D001449	marker/mechanism
50431	2236	MESH:D015431	marker/mechanism
50432	2236	MESH:D002277	marker/mechanism
50433	2236	MESH:D051437	marker/mechanism
50434	2236	MESH:D014571	marker/mechanism
50435	2236	MESH:D001749	marker/mechanism
50436	2236	MESH:D002295	marker/mechanism
50437	2236	MESH:D007674	marker/mechanism
50438	2236	MESH:D009369	marker/mechanism
50439	2236	MESH:D013733	marker/mechanism
50440	2236	MESH:D058186	marker/mechanism
50441	2236	MESH:D007683	marker/mechanism
50442	2236	MESH:D018376	marker/mechanism
50443	2236	MESH:D007680	marker/mechanism
50444	2236	MESH:D001284	marker/mechanism
50445	2236	MESH:D007249	marker/mechanism
50460	798	MESH:D014511	marker/mechanism
50461	798	MESH:D051437	marker/mechanism
50462	798	MESH:D000860	marker/mechanism
50463	867	MESH:D020258	marker/mechanism
50464	867	MESH:D001930	marker/mechanism
50724	2355	MESH:D010787	marker/mechanism
50725	2355	MESH:D006505	marker/mechanism
50726	2355	MESH:D011565	therapeutic
50731	2775	MESH:D010787	marker/mechanism
51110	10212	MESH:D056486	marker/mechanism
51111	10212	MESH:D006973	therapeutic
51112	10621	MESH:D055371	therapeutic
51113	10621	MESH:D001862	therapeutic
51114	10621	MESH:D056486	therapeutic
51115	10621	MESH:D008171	therapeutic
51116	10621	MESH:D008103	therapeutic
51117	10621	MESH:D009336	therapeutic
51118	10621	MESH:D058186	therapeutic
51119	10621	MESH:D012128	marker/mechanism
51453	68081	MESH:D056486	marker/mechanism
51454	72281	MESH:D056486	therapeutic
51455	72281	MESH:D003110	therapeutic
51456	72281	MESH:D009437	therapeutic
51457	72281	MESH:D015431	therapeutic
51458	72281	MESH:D009336	therapeutic
51459	72281	MESH:D006930	therapeutic
51460	72281	MESH:D000230	therapeutic
52024	7456	MESH:D005124	marker/mechanism
52025	7456	MESH:D001724	marker/mechanism
52026	7456	MESH:D003072	therapeutic
52027	7456	MESH:D004065	marker/mechanism
52028	7456	MESH:D020258	therapeutic
52029	7456	MESH:D004487	marker/mechanism
52030	7456	MESH:D007247	marker/mechanism
52031	7456	MESH:D011595	therapeutic
52032	7456	MESH:D049188	marker/mechanism
52033	7456	MESH:D000015	marker/mechanism
52034	7456	MESH:D017449	marker/mechanism
52036	443719	MESH:D056486	therapeutic
52037	443719	MESH:D013276	therapeutic
52038	443719	MESH:D006930	therapeutic
52039	443719	MESH:D000138	marker/mechanism
52040	5280953	MESH:D014202	marker/mechanism
52041	5280953	MESH:D056486	marker/mechanism
52042	5280953	MESH:D010243	marker/mechanism
52043	5280953	MESH:D015430	therapeutic
52044	5280953	MESH:D004409	marker/mechanism
52045	5280953	MESH:D009765	therapeutic
52046	5280953	MESH:D006212	marker/mechanism
52113	73549	MESH:D009447	therapeutic
52140	743	MESH:D009336	marker/mechanism
52201	6736	MESH:D055370	marker/mechanism
52202	69867	MESH:D001169	marker/mechanism
52203	348154	MESH:D008545	therapeutic
52547	5280457	MESH:D015179	therapeutic
52548	5054	MESH:D013959	marker/mechanism
52549	5054	MESH:D017449	marker/mechanism
53031	931	MESH:D009336	marker/mechanism
53032	931	MESH:D011041	marker/mechanism
53033	931	MESH:D048629	marker/mechanism
53034	931	MESH:D009362	therapeutic
53035	931	MESH:D002386	marker/mechanism
53036	931	MESH:D009669	marker/mechanism
53037	931	MESH:D015431	marker/mechanism
53038	931	MESH:D008175	marker/mechanism
53039	931	MESH:D006456	marker/mechanism
53040	931	MESH:D014133	marker/mechanism
53041	931	MESH:D000014	marker/mechanism
53042	931	MESH:D006529	marker/mechanism
53043	931	MESH:D008114	marker/mechanism
53044	931	MESH:D006959	marker/mechanism
53045	931	MESH:D006965	marker/mechanism
53046	931	MESH:D000743	marker/mechanism
53047	931	MESH:D058186	marker/mechanism
53048	931	MESH:D055371	marker/mechanism
53049	931	MESH:D055370	marker/mechanism
53348	3806	MESH:D009410	therapeutic
53349	3806	MESH:D020233	therapeutic
53686	7005	MESH:D002318	marker/mechanism
53687	7005	MESH:D007248	marker/mechanism
53688	7237	MESH:D007674	marker/mechanism
53689	7237	MESH:D006529	marker/mechanism
53690	7237	MESH:D001836	marker/mechanism
53691	7237	MESH:D018242	marker/mechanism
53692	7247	MESH:D009422	marker/mechanism
53693	7247	MESH:D020567	marker/mechanism
53694	7247	MESH:D007859	marker/mechanism
53695	7500	MESH:D018242	marker/mechanism
53696	7500	MESH:D020181	marker/mechanism
53697	7500	MESH:D048629	marker/mechanism
53698	7500	MESH:D011297	marker/mechanism
53699	7500	MESH:D058186	marker/mechanism
53700	7500	MESH:D005119	marker/mechanism
53701	7500	MESH:D009369	marker/mechanism
53702	7500	MESH:D006317	marker/mechanism
53703	7809	MESH:D020181	marker/mechanism
53704	7929	MESH:D012640	therapeutic
53705	7929	MESH:D003872	marker/mechanism
53706	7929	MESH:D020258	marker/mechanism
53707	7929	MESH:D055371	marker/mechanism
53708	7929	MESH:D005119	marker/mechanism
53709	8182	MESH:D017453	marker/mechanism
53710	8182	MESH:D004890	marker/mechanism
53711	8530	MESH:D009336	marker/mechanism
53712	8530	MESH:D007249	therapeutic
53713	10205	MESH:D006968	therapeutic
53714	10205	MESH:D001284	marker/mechanism
53715	10205	MESH:D020244	therapeutic
53722	10686	MESH:D009422	marker/mechanism
53723	10686	MESH:D007859	marker/mechanism
53724	11006	MESH:D004890	marker/mechanism
53726	12389	MESH:D017453	marker/mechanism
53727	12389	MESH:D004890	marker/mechanism
53895	16900	MESH:D020258	marker/mechanism
54534	73963	MESH:D019457	marker/mechanism
54535	73963	MESH:D011041	marker/mechanism
54536	73963	MESH:D011014	marker/mechanism
54537	73963	MESH:D013163	marker/mechanism
54538	73963	MESH:D056486	marker/mechanism
54539	73963	MESH:D006099	marker/mechanism
54540	73963	MESH:D006461	marker/mechanism
54541	73963	MESH:D007249	marker/mechanism
55092	6850715	MESH:D001145	therapeutic
55093	6850715	MESH:D003490	marker/mechanism
55094	6850715	MESH:D011041	marker/mechanism
55095	6850715	MESH:D048629	marker/mechanism
55096	6850715	MESH:D013733	therapeutic
55097	6850715	MESH:D020078	marker/mechanism
55098	6850715	MESH:D004487	marker/mechanism
55099	6850715	MESH:D017453	marker/mechanism
55100	6850715	MESH:D010146	marker/mechanism
55101	6850715	MESH:D011297	marker/mechanism
55102	6850715	MESH:D007249	marker/mechanism
55103	6850715	MESH:D048629	therapeutic
56322	936	MESH:D006937	marker/mechanism
56323	936	MESH:D012878	therapeutic
56324	936	MESH:D015431	marker/mechanism
56325	936	MESH:D056486	therapeutic
56326	936	MESH:D007680	marker/mechanism
56327	936	MESH:D006973	marker/mechanism
56328	936	MESH:D006948	therapeutic
56329	936	MESH:D019636	therapeutic
56330	936	MESH:D020520	therapeutic
56331	936	MESH:D064420	therapeutic
56332	936	MESH:D018487	marker/mechanism
56333	936	MESH:D010391	therapeutic
56334	936	MESH:D002545	therapeutic
56335	936	MESH:D052456	marker/mechanism
56336	936	MESH:D007516	marker/mechanism
56337	936	MESH:D009410	therapeutic
56338	936	MESH:D006943	marker/mechanism
56339	936	MESH:D015228	marker/mechanism
56340	936	MESH:D058065	marker/mechanism
56341	936	MESH:D017880	therapeutic
56342	936	MESH:D020521	therapeutic
56343	936	MESH:D056486	marker/mechanism
56344	936	MESH:D006330	therapeutic
56345	936	MESH:D007674	marker/mechanism
56346	936	MESH:D002653	therapeutic
56347	936	MESH:D003921	marker/mechanism
56348	936	MESH:D010190	marker/mechanism
56349	936	MESH:D003924	marker/mechanism
56350	936	MESH:D012640	therapeutic
56351	936	MESH:D002972	therapeutic
56352	936	MESH:D006951	marker/mechanism
56353	936	MESH:D012393	therapeutic
56354	936	MESH:D014657	marker/mechanism
56355	936	MESH:D003921	therapeutic
56396	688674	MESH:D009336	therapeutic
56397	688674	MESH:D004938	therapeutic
56666	3776	MESH:D007674	marker/mechanism
56667	3776	MESH:D017449	marker/mechanism
56668	3776	MESH:D012772	therapeutic
56670	10797	MESH:D056486	marker/mechanism
56673	519324	MESH:D013276	therapeutic
56674	519324	MESH:D004381	therapeutic
58219	107905	MESH:D018450	marker/mechanism
58220	107905	MESH:D006461	therapeutic
58221	107905	MESH:D001943	marker/mechanism
58344	5281858	MESH:D007674	marker/mechanism
58345	5281858	MESH:D005234	marker/mechanism
58346	5317600	MESH:D007674	marker/mechanism
58347	5317600	MESH:D005234	marker/mechanism
58978	84800	MESH:D017449	marker/mechanism
59616	7628	MESH:D001848	marker/mechanism
59617	7628	MESH:D007674	therapeutic
59618	7628	MESH:D020261	therapeutic
59619	7628	MESH:D020964	marker/mechanism
59620	7628	MESH:D056486	therapeutic
59621	7628	MESH:D064793	marker/mechanism
59622	7628	MESH:D064420	marker/mechanism
59623	7628	MESH:D004487	marker/mechanism
59624	7628	MESH:D000014	marker/mechanism
59625	7628	MESH:D009202	therapeutic
59626	7628	MESH:D005911	therapeutic
59627	7628	MESH:D006130	marker/mechanism
61089	5281616	MESH:D006943	therapeutic
61090	5281616	MESH:D009374	therapeutic
61091	5281616	MESH:D002869	marker/mechanism
61092	5281616	MESH:D034381	therapeutic
61093	5281616	MESH:D006946	therapeutic
61094	5281616	MESH:C535575	therapeutic
61095	5281616	MESH:D006967	therapeutic
61096	5281616	MESH:D007333	therapeutic
61097	5281616	MESH:D000707	therapeutic
61098	5281616	MESH:D007249	therapeutic
61099	5281616	MESH:D015228	therapeutic
61182	263	MESH:D001259	marker/mechanism
61183	263	MESH:D013276	therapeutic
61234	547	MESH:D013226	marker/mechanism
61235	547	MESH:D009410	marker/mechanism
61236	547	MESH:D012640	marker/mechanism
61913	736186	MESH:D000647	therapeutic
64840	1032	MESH:D004342	marker/mechanism
64841	1032	MESH:D001321	marker/mechanism
66054	5280647	MESH:D050197	therapeutic
66055	5280647	MESH:D006937	therapeutic
66056	5280647	MESH:D015228	therapeutic
67502	44176376	MESH:D009135	marker/mechanism
67503	44176376	MESH:D012640	marker/mechanism
67624	2230	MESH:D009914	marker/mechanism
67625	2230	MESH:D002277	marker/mechanism
67626	2230	MESH:D014202	marker/mechanism
67627	2230	MESH:D009127	marker/mechanism
67628	2230	MESH:D000647	therapeutic
67629	2230	MESH:D014062	marker/mechanism
67630	2230	MESH:D009374	marker/mechanism
67631	2230	MESH:D011470	marker/mechanism
67632	2230	MESH:D005355	marker/mechanism
67633	2230	MESH:D020734	marker/mechanism
67634	2230	MESH:D002294	marker/mechanism
67635	2230	MESH:D019954	therapeutic
67636	2230	MESH:D010212	marker/mechanism
67637	2230	MESH:D007022	therapeutic
67638	2230	MESH:D013226	marker/mechanism
67639	2230	MESH:D056486	marker/mechanism
67640	2230	MESH:D010243	marker/mechanism
67641	2230	MESH:D006965	marker/mechanism
67642	2230	MESH:D009062	marker/mechanism
67643	2230	MESH:D002375	marker/mechanism
67644	2230	MESH:D020820	marker/mechanism
67645	2230	MESH:D007153	marker/mechanism
67646	2230	MESH:D001919	marker/mechanism
67647	2230	MESH:D002280	therapeutic
67648	2230	MESH:D002375	therapeutic
67792	896	MESH:D009336	marker/mechanism
67793	896	MESH:D007674	therapeutic
67794	896	MESH:D000236	therapeutic
67795	896	MESH:D001008	therapeutic
67796	896	MESH:D006332	therapeutic
67797	896	MESH:D008881	therapeutic
67798	896	MESH:D010523	therapeutic
67799	896	MESH:D009069	therapeutic
67800	896	MESH:D008106	therapeutic
67801	896	MESH:D006212	marker/mechanism
67802	896	MESH:D006973	marker/mechanism
67803	896	MESH:D012772	therapeutic
67804	896	MESH:D003072	therapeutic
67805	896	MESH:D008114	therapeutic
67806	896	MESH:D012640	marker/mechanism
67807	896	MESH:D009202	therapeutic
67808	896	MESH:D011230	therapeutic
67809	896	MESH:D004719	therapeutic
67810	896	MESH:D009410	therapeutic
67811	896	MESH:D006973	therapeutic
67812	896	MESH:D004409	therapeutic
67813	896	MESH:D005313	therapeutic
